@RELATION teste

@ATTRIBUTE C0	REAL
@ATTRIBUTE C1	REAL
@ATTRIBUTE C2	REAL
@ATTRIBUTE C3	REAL
@ATTRIBUTE C4	REAL
@ATTRIBUTE C5	REAL
@ATTRIBUTE C6	REAL
@ATTRIBUTE C7	REAL
@ATTRIBUTE C8	REAL
@ATTRIBUTE C9	REAL
@ATTRIBUTE C10	REAL
@ATTRIBUTE C11	REAL
@ATTRIBUTE C12	REAL
@ATTRIBUTE C13	REAL
@ATTRIBUTE C14	REAL
@ATTRIBUTE C15	REAL
@ATTRIBUTE C16	REAL
@ATTRIBUTE C17	REAL
@ATTRIBUTE C18	REAL
@ATTRIBUTE C19	REAL
@ATTRIBUTE C20	REAL
@ATTRIBUTE C21	REAL
@ATTRIBUTE C22	REAL
@ATTRIBUTE C23	REAL
@ATTRIBUTE C24	REAL
@ATTRIBUTE C25	REAL
@ATTRIBUTE C26	REAL
@ATTRIBUTE C27	REAL
@ATTRIBUTE C28	REAL
@ATTRIBUTE C29	REAL
@ATTRIBUTE C30	REAL
@ATTRIBUTE C31	REAL
@ATTRIBUTE C32	REAL
@ATTRIBUTE C33	REAL
@ATTRIBUTE C34	REAL
@ATTRIBUTE C35	REAL
@ATTRIBUTE C36	REAL
@ATTRIBUTE C37	REAL
@ATTRIBUTE C38	REAL
@ATTRIBUTE C39	REAL
@ATTRIBUTE C40	REAL
@ATTRIBUTE C41	REAL
@ATTRIBUTE C42	REAL
@ATTRIBUTE C43	REAL
@ATTRIBUTE C44	REAL
@ATTRIBUTE C45	REAL
@ATTRIBUTE C46	REAL
@ATTRIBUTE C47	REAL
@ATTRIBUTE C48	REAL
@ATTRIBUTE C49	REAL
@ATTRIBUTE C50	REAL
@ATTRIBUTE C51	REAL
@ATTRIBUTE C52	REAL
@ATTRIBUTE C53	REAL
@ATTRIBUTE C54	REAL
@ATTRIBUTE C55	REAL
@ATTRIBUTE C56	REAL
@ATTRIBUTE C57	REAL
@ATTRIBUTE C58	REAL
@ATTRIBUTE C59	REAL
@ATTRIBUTE C60	REAL
@ATTRIBUTE C61	REAL
@ATTRIBUTE C62	REAL
@ATTRIBUTE C63	REAL
@ATTRIBUTE C64	REAL
@ATTRIBUTE C65	REAL
@ATTRIBUTE C66	REAL
@ATTRIBUTE C67	REAL
@ATTRIBUTE C68	REAL
@ATTRIBUTE C69	REAL
@ATTRIBUTE C70	REAL
@ATTRIBUTE C71	REAL
@ATTRIBUTE C72	REAL
@ATTRIBUTE C73	REAL
@ATTRIBUTE C74	REAL
@ATTRIBUTE C75	REAL
@ATTRIBUTE C76	REAL
@ATTRIBUTE C77	REAL
@ATTRIBUTE C78	REAL
@ATTRIBUTE C79	REAL
@ATTRIBUTE C80	REAL
@ATTRIBUTE C81	REAL
@ATTRIBUTE C82	REAL
@ATTRIBUTE C83	REAL
@ATTRIBUTE C84	REAL
@ATTRIBUTE C85	REAL
@ATTRIBUTE C86	REAL
@ATTRIBUTE C87	REAL
@ATTRIBUTE C88	REAL
@ATTRIBUTE C89	REAL
@ATTRIBUTE C90	REAL
@ATTRIBUTE C91	REAL
@ATTRIBUTE C92	REAL
@ATTRIBUTE C93	REAL
@ATTRIBUTE C94	REAL
@ATTRIBUTE C95	REAL
@ATTRIBUTE C96	REAL
@ATTRIBUTE C97	REAL
@ATTRIBUTE C98	REAL
@ATTRIBUTE C99	REAL
@ATTRIBUTE C100	REAL
@ATTRIBUTE C101	REAL
@ATTRIBUTE classe {corn,grain,acq,wheat,ship,money-fx,interest,earn,crude,trade}


@DATA
0, 0, 0, 0, 0, 0, 0, 0.2767, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0029, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.059, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.11, 0, 0, 0.076, 0, 0, 0, 0, 0,acq
0.0343, 0, 0, 0, 0, 0, 0, 0, 0, 0.2575, 0, 0, 0.2407, 0, 0, 0.7783, 0, 0, 0.1464, 0, 1.35, 0, 0.2412, 0, 0, 0, 0, 0.0826, 0, 0, 0, 0, 0, 1.69, 0.0556, 0, 0, 0, 0, 0, 0, 0, 0, 0.2925, 0, 0, 0.3505, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.284, 0, 0, 0, 0, 0, 2.44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.075, 0, 0.1917, 0.275, 0, 0, 0, 0.2757, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2184, 2.47, 0.0887, 0, 0, 0,acq
0.5439, 0, 0.0694, 0, 16.44, 0, 0, 0, 0, 0.1175, 0, 0, 0.0636, 0, 0.0857, 0, 0.1078, 0, 0, 0, 0, 0.1367, 0.2844, 0, 0, 0, 0, 0.0721, 0, 0, 0, 0, 0, 0, 0, 0, 0.1275, 0, 0.326, 0, 0, 0, 0.0562, 0, 0, 0, 0.1141, 0, 0, 0, 0, 0, 0, 0.0972, 0, 0, 5.575, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.95, 0.886, 0, 0, 0, 0, 0, 0.0964, 0, 0, 0, 0, 0, 0, 0.1843, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0388, 1.2543, 0.104, 1.03, 0, 0,acq
0.0457, 0, 0.0694, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0821, 0, 0, 0, 0.0745, 0, 0, 0, 0.3799, 0, 0, 0.0712, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0385, 0.2508, 0.2433, 0, 0, 0, 0, 0, 0, 0, 0, 0.1491, 0, 0, 0.0436, 0, 0, 0, 0, 0, 0, 1.64, 0, 0, 0, 0, 0.0397, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.242, 0.059, 0.0964, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6957, 0, 0, 0.0716, 0,acq
0, 0, 0, 0, 0, 0.705, 0, 0, 0, 0, 0, 0, 0.0636, 0, 0.1207, 0, 0, 0, 0, 0, 0, 0, 0.3431, 0, 0, 0.1525, 0, 0, 0, 0, 0, 0, 0, 0, 0.0556, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.43, 0.0673, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0413, 0.1514, 0, 0, 0, 0, 0, 0, 0.1843, 0.043, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.3771, 0, 0, 0, 0,acq
0.0343, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.13, 0, 0.0586, 0, 0, 0, 0, 0, 0.0736, 0, 0, 0, 0.2055, 0.2925, 0, 0, 0, 0, 0.715, 0, 0, 0, 0, 0, 0.0563, 0.0554, 0, 1.21, 0, 0, 0, 0, 0, 0, 0, 0, 0.0905, 0, 0, 0.0439, 0, 0, 0, 0.0736, 0, 0, 2.0625, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.047, 0.2886, 0, 0, 0, 0, 0, 0, 0, 0.133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.808, 2.0329, 0, 0, 0, 0,acq
0.1539, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.7064, 0, 0, 0.2667, 0, 0, 0, 0, 0, 0, 0.2505, 0, 0, 0.0494, 0, 0.0811, 0, 0, 0, 0, 0, 0, 0, 0.3773, 0, 0, 0, 0, 0, 0, 0.1255, 0, 0, 0, 0.1055, 0, 0, 0.0292, 0, 0, 0, 0, 0, 0, 3.9325, 0, 0, 0, 0, 0.0573, 1.0983, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.168, 0, 0, 0, 0, 0, 0.262, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1533, 0, 0, 0, 1.06, 0, 0, 0, 0,acq
0.0546, 0, 0.085, 0, 0, 0, 0, 0, 0, 0.4688, 0, 0, 0.1221, 0, 0, 0, 0.0793, 0, 0, 0, 0, 0, 0.2752, 0, 0, 0.1006, 0, 0, 0, 0, 0, 0, 0, 0, 0.085, 0, 0.0933, 3.8733, 0, 0, 0, 0, 0, 0, 0, 0, 0.0327, 0, 0, 0, 0.103, 0, 0, 0, 0, 0, 6.13, 0, 0, 0, 0.284, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.95, 0, 0, 0.149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.043, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.1243, 0, 1.03, 0, 0,acq
0.0668, 0, 0.085, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0636, 0, 0.0821, 0.1683, 0, 0, 0, 0, 0, 0, 0.1458, 0.2925, 0, 0, 0, 0, 0.605, 0, 0, 0, 0, 0, 0.0538, 0.0554, 0, 0.4833, 0, 0, 0, 0, 0, 0, 0, 0, 0.0723, 0, 0, 0.0486, 0, 0, 0, 0, 0.2618, 0, 2.27, 0, 0, 0, 0, 0.077, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.222, 0, 0, 0, 0, 0, 0.075, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2529, 0, 0, 0.0548, 0,acq
0.0546, 0.2983, 0, 0, 0, 0, 0, 0, 0, 0.14, 0, 0, 0, 0, 0, 0.1683, 0, 0, 0, 0, 0, 0, 0.2083, 0.2925, 0, 0, 0, 0, 0, 0, 1.11, 0, 0, 0, 0, 0, 0, 0.97, 0, 0, 0, 0, 0.0562, 0, 0, 0, 0.0318, 0, 0, 0.0436, 0, 0, 0, 0, 0, 0, 0.8575, 0, 0, 0, 0, 0.0437, 0, 0, 0, 0.0943, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.075, 0, 0, 0, 0, 0, 0, 0.3686, 0, 0, 0, 0, 0.565, 0, 0, 0, 0, 0, 0.1148, 1.3714, 0, 0, 0.0548, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0593, 0, 0.0821, 0, 0, 0, 0, 0, 0, 0, 0.3561, 0, 0, 0.1119, 0, 0, 0, 0, 0, 0, 0, 0, 0.0538, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0536, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1727, 0.2307, 0, 0.1917, 0.195, 0, 0, 0, 0.1314, 0.0735, 0, 0, 0, 0, 0, 0, 0, 0.18, 0, 0, 0.1371, 0, 0, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0593, 0, 0.0821, 0, 0, 0, 0, 0, 0, 0, 0.2975, 0, 0, 0.2375, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0536, 0, 0, 0.0536, 0, 0, 0, 0, 0, 0, 0.175, 0, 0, 0, 0, 0, 0, 0, 0, 0.2714, 0, 0, 0, 0, 0, 0, 0, 0, 0.09, 0, 0, 0.0413, 0.155, 0, 0.1917, 0, 0, 0, 0, 0.1314, 0.0735, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1371, 0, 0, 0, 0,acq
1.2525, 0, 0.1669, 0, 25.83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3377, 0, 0.1958, 0.1006, 0, 0.0784, 0, 0, 0, 0, 0, 0, 0, 0.0938, 0, 0, 0.98, 0, 0, 0, 0.119, 0, 0, 0, 0.0327, 0, 0, 0, 0.257, 0, 0, 0.1444, 0, 0, 3.89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.95, 0.664, 0.18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0613, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0388, 1.4414, 0, 0, 0.0548, 0,acq
0.0343, 0, 0.1044, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0736, 0, 0, 0, 0.3174, 0, 0, 0.1431, 0, 0, 0, 0, 0, 0, 0, 0, 0.0563, 0, 0.125, 0.7267, 0, 0, 0, 0, 0, 0, 0, 0, 0.2327, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.7875, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0793, 0, 0, 0, 0, 0, 0, 0.5529, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.46, 0, 0.6614, 0.18, 0, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1207, 4.0467, 0.0744, 0, 0.0745, 0, 0, 0, 0.3864, 0.1463, 0, 0.1306, 0, 0, 0, 0, 0, 0, 0, 0, 0.0538, 0, 0.1233, 0, 0, 0, 0, 0, 0.9097, 0, 0, 0, 0.8905, 0, 0, 0.1172, 0, 0, 0, 0, 0, 0, 0.5775, 0, 0, 0, 0, 0.075, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.9025, 0.181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1987, 0, 0, 0, 0, 0.1127, 0, 0.1242, 0, 0, 0, 0.8, 0, 0, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0979, 0, 0, 0, 0, 0.2217, 0, 0, 0, 0, 0, 0, 0.1965, 0, 0, 0.185, 0, 0, 0, 0, 0, 0, 0, 0, 0.1119, 0.0938, 0, 0.4833, 0, 0, 0, 0, 0.141, 0, 0, 0, 0, 0, 0, 0.0292, 0, 0, 0, 0.0668, 0, 0, 6.9025, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.212, 0, 0, 0, 0.222, 0.2775, 0.09, 0, 0, 0, 0.1714, 0, 0, 0, 0, 0, 0, 0, 0.0735, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.99, 0, 0, 0, 0,acq
0.4875, 0, 0, 0, 0, 0.705, 0, 0, 0, 0, 0.0979, 0, 0, 0, 0, 0, 0.0656, 0, 0, 0, 0, 0, 0.6474, 0, 0, 0.0712, 0, 0, 1.32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0791, 0, 0, 0.1006, 0, 0, 0, 0, 0.0657, 0, 0, 0, 0, 0, 0, 0.0757, 0.95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.271, 0, 0, 0.1947, 0.1579, 0, 0, 0, 0, 0, 0, 0.3686, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6129, 0, 0, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0586, 0, 0, 0, 0, 0, 0.2855, 0, 0, 0, 0.1589, 0, 0, 0.0494, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1112, 0, 0, 0.404, 0, 0, 0, 0.0562, 0, 0, 0, 0.2109, 0, 0, 0, 0.154, 0, 0, 0, 0, 0, 2.03, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.18, 0, 0, 0, 0.059, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1092, 1.4329, 0, 0, 0, 0,acq
0, 0, 0.0694, 0, 0, 0, 0, 0, 0, 0.1175, 0, 0, 0.1179, 0, 0, 1.1133, 0, 0, 0.0745, 0, 0, 0, 0.2355, 0, 0, 0, 0, 0.07, 0, 0, 0, 0, 0, 0, 0.1113, 0, 0, 0, 0, 0, 0, 0, 0, 0.4675, 0, 0, 0.0282, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.62, 0, 0, 0, 0, 0, 0, 2.05, 0, 0, 0.2757, 0.0748, 0, 0, 0, 0, 0, 0, 0, 0.18, 0, 0.0548, 3.1643, 0, 0, 0, 0,acq
0.0604, 0, 0.1044, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0593, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3058, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.045, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0413, 0.0757, 0, 0, 0, 0, 0, 0, 0.1843, 0, 0, 0, 0, 0, 0, 0, 0, 0.18, 0, 0, 0.4129, 0, 0, 0, 0,acq
0.0418, 0, 0, 0, 0, 0, 0, 0, 0, 0.2338, 0, 0, 0.0636, 0, 0.0857, 0, 0, 0, 0, 0, 0, 0, 0.272, 0, 0, 0.0494, 0, 0.0658, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6733, 0, 0, 0, 0, 0, 0, 0, 0, 0.0895, 0, 0, 0, 0, 0, 0, 0.0616, 0, 0, 3.0375, 0, 0, 0, 0.57, 0, 0.1483, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0388, 1.1771, 0, 0, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9683, 0, 0, 0.0745, 0, 0, 0, 0.357, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0562, 0, 0, 0, 0.1064, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.95, 0, 0, 0, 0, 0, 0, 0.2243, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0388, 0.3043, 0, 0, 0.0736, 0,acq
0.2164, 0.1967, 0, 0, 0, 0, 0, 0.2767, 0, 0.7813, 0, 0, 0, 0, 0, 0, 0, 0, 0.0745, 0, 0, 0, 0.1593, 0.335, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2244, 0, 0.4758, 0.86, 0, 0, 0, 0, 0, 0, 0, 0, 0.0632, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.4925, 0, 0, 0, 0, 0.0397, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0936, 0, 0, 0.275, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5571, 0.21, 0, 0, 0,acq
0.1121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1037, 0, 0, 0, 0, 0, 0.3301, 0.2925, 0, 0, 0, 0.1284, 0, 0, 0, 0, 0, 0, 0.0525, 0, 0, 0.2433, 0, 0, 0, 0, 0.0993, 0, 0, 0, 0.2277, 0, 0, 0, 0, 0, 0, 0.0976, 0.0811, 0, 3.9225, 0, 0, 0, 0.394, 0.0477, 0, 0, 0, 0.1264, 0, 0, 0, 0, 0, 0, 0, 0, 0.09, 0, 0, 0, 0.1714, 0, 0, 0, 0, 0, 0, 0.1843, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.164, 1.9014, 0.1953, 0, 0, 0,acq
0.0875, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1179, 0, 0, 0.2017, 0, 0, 0, 0, 0, 0, 0.2126, 0, 0, 0.0513, 0, 0.0621, 0, 0, 0, 0, 0, 0, 0.0563, 0, 0.2525, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1432, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.08, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0, 0, 0, 0, 0.95, 0, 0, 0, 0, 0, 0.059, 0.1714, 0, 0, 0, 0, 0, 0, 0.1314, 0.0661, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0548, 1.79, 0, 0, 0, 0,acq
0.1475, 0, 0.095, 0, 0, 0, 0, 0, 0, 0.1175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2587, 0, 0, 0.1119, 0, 0, 0, 0, 0, 0, 0, 0, 0.1525, 0, 0, 0, 0.326, 0, 0, 0, 0.0562, 0, 0, 0, 0.0536, 0.22, 0, 0.0486, 0.207, 0, 0, 0.182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.205, 0, 0, 0.035, 0.0936, 0, 0, 0.195, 0, 0, 0, 0.1843, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.0633, 0.182, 0.81, 0, 1.03, 0, 0,acq
0, 0, 0.1556, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1179, 0, 0, 0, 0.0736, 0, 0, 0, 0.2483, 0.335, 0, 0, 0, 0.0621, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.4833, 0, 0, 0, 0, 0, 0, 0, 1.43, 0.46, 0, 0, 0, 0, 0, 0, 0, 0, 0.31, 0, 0, 0, 0, 0, 0, 0.4433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0347, 0.1929, 0, 0, 0, 0, 0, 0, 0, 0.1904, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0548, 0.8071, 0.078, 0, 0.1344, 0,acq
0.1329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.58, 0, 0, 0.1482, 0, 0, 0, 0.2225, 0, 0, 0.1119, 0, 0.2758, 0, 0, 0, 0, 0, 0, 0, 0.0769, 0, 0, 1.33, 0, 0, 0, 0.0431, 0, 0, 0, 0.0791, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0397, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1388, 0.181, 1.62, 0.486, 0.0347, 0, 0, 0, 0, 0, 0, 0, 0, 0.0661, 0, 0, 0, 0, 0, 0, 0, 0.3567, 0, 0, 1.1014, 0, 0, 0, 0,acq
0, 0, 0.0888, 0, 0, 0, 0, 0, 0, 0.2338, 0, 0, 0, 0, 0, 1.4433, 0.0744, 0, 0, 0, 0, 0, 0.2413, 0, 0, 0.1006, 0, 0.2753, 0, 0, 0, 0, 0, 0, 0.2175, 0, 0, 0.6733, 1.632, 0, 0, 0, 0, 0, 0, 0, 0.0764, 0, 0, 0.0486, 0.329, 0, 0, 0, 0, 0, 2.4325, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.18, 0, 0.0388, 1.6829, 0, 1.03, 0, 0,acq
0, 0, 0.0706, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0586, 0, 0, 0.27, 0, 0, 0, 0, 0, 0.275, 0.2287, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1275, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0282, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0347, 0, 0, 0, 0.195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.46, 0, 0.4129, 0, 0, 0, 0,acq
0.1032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0586, 0, 0, 0, 0.05, 0, 0.0736, 0, 0, 0, 0.2623, 0, 0, 0, 0, 0.0642, 0.715, 0, 0, 0, 0, 0, 0.2738, 0.0431, 0.125, 0, 0, 0, 0, 0, 0.1262, 0, 0, 0, 0.1223, 0.3429, 0, 0, 0.169, 0.27, 0, 0, 0, 0, 2.4775, 0, 0, 0, 0, 0, 0, 0, 0, 0.5514, 0, 0, 0, 0, 0, 0, 0, 0, 0.09, 0, 0, 0.1313, 0, 0, 0, 0, 0, 0.262, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5728, 3.0757, 0, 0, 0, 0,acq
0.0964, 0, 0.1894, 0, 0, 0, 0, 0, 0, 0.3513, 0, 0, 0.0636, 0, 0.1207, 1.77, 0, 0, 0, 0, 0, 0, 0.2295, 0, 0, 0.0494, 0, 0.0658, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6733, 0, 0, 0, 0, 0.1138, 0, 0, 0, 0.1714, 0, 0, 0.0417, 0.606, 0, 1.434, 0, 0, 0, 2.185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.71, 0, 0, 0, 0, 0.181, 0, 0, 0.4587, 0.075, 0, 0, 0, 1.03, 0, 0, 0, 0.3622, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1284, 1.8843, 0, 0, 0, 0,acq
0.0343, 0, 0.085, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.3467, 0, 0, 0, 0, 0, 0, 0.0994, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.43, 0, 0, 0, 0, 0, 0, 0, 0, 0.0605, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0373, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1357, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5971, 0, 0, 0, 0,acq
0, 0.1967, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1229, 0, 0.0821, 0, 0, 0, 0.1464, 0, 0, 0, 0.529, 0.2925, 0, 0, 0, 0, 0.715, 0, 0, 0, 0, 0, 0, 0, 0.1217, 0, 0, 0, 0, 0.184, 0, 0, 0, 0, 0.0536, 0, 0, 0, 0, 0, 0.54, 0, 0, 0, 0, 0.117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1325, 0, 0, 1.458, 0.0347, 0.075, 0, 0, 0, 0, 0, 0, 0, 0.0748, 0, 0, 0, 0.565, 0, 0, 0, 0, 0, 0.046, 0.1371, 0.0887, 0, 0, 0,acq
