@RELATION teste

@ATTRIBUTE C0	REAL
@ATTRIBUTE C1	REAL
@ATTRIBUTE C2	REAL
@ATTRIBUTE C3	REAL
@ATTRIBUTE C4	REAL
@ATTRIBUTE C5	REAL
@ATTRIBUTE C6	REAL
@ATTRIBUTE C7	REAL
@ATTRIBUTE C8	REAL
@ATTRIBUTE C9	REAL
@ATTRIBUTE C10	REAL
@ATTRIBUTE C11	REAL
@ATTRIBUTE C12	REAL
@ATTRIBUTE C13	REAL
@ATTRIBUTE C14	REAL
@ATTRIBUTE C15	REAL
@ATTRIBUTE C16	REAL
@ATTRIBUTE C17	REAL
@ATTRIBUTE C18	REAL
@ATTRIBUTE C19	REAL
@ATTRIBUTE C20	REAL
@ATTRIBUTE C21	REAL
@ATTRIBUTE C22	REAL
@ATTRIBUTE C23	REAL
@ATTRIBUTE C24	REAL
@ATTRIBUTE C25	REAL
@ATTRIBUTE C26	REAL
@ATTRIBUTE C27	REAL
@ATTRIBUTE C28	REAL
@ATTRIBUTE C29	REAL
@ATTRIBUTE C30	REAL
@ATTRIBUTE C31	REAL
@ATTRIBUTE C32	REAL
@ATTRIBUTE C33	REAL
@ATTRIBUTE C34	REAL
@ATTRIBUTE C35	REAL
@ATTRIBUTE C36	REAL
@ATTRIBUTE C37	REAL
@ATTRIBUTE C38	REAL
@ATTRIBUTE C39	REAL
@ATTRIBUTE C40	REAL
@ATTRIBUTE C41	REAL
@ATTRIBUTE C42	REAL
@ATTRIBUTE C43	REAL
@ATTRIBUTE C44	REAL
@ATTRIBUTE C45	REAL
@ATTRIBUTE C46	REAL
@ATTRIBUTE C47	REAL
@ATTRIBUTE C48	REAL
@ATTRIBUTE C49	REAL
@ATTRIBUTE C50	REAL
@ATTRIBUTE C51	REAL
@ATTRIBUTE C52	REAL
@ATTRIBUTE C53	REAL
@ATTRIBUTE C54	REAL
@ATTRIBUTE C55	REAL
@ATTRIBUTE C56	REAL
@ATTRIBUTE C57	REAL
@ATTRIBUTE C58	REAL
@ATTRIBUTE C59	REAL
@ATTRIBUTE C60	REAL
@ATTRIBUTE C61	REAL
@ATTRIBUTE C62	REAL
@ATTRIBUTE C63	REAL
@ATTRIBUTE C64	REAL
@ATTRIBUTE C65	REAL
@ATTRIBUTE C66	REAL
@ATTRIBUTE C67	REAL
@ATTRIBUTE C68	REAL
@ATTRIBUTE C69	REAL
@ATTRIBUTE C70	REAL
@ATTRIBUTE C71	REAL
@ATTRIBUTE C72	REAL
@ATTRIBUTE C73	REAL
@ATTRIBUTE C74	REAL
@ATTRIBUTE C75	REAL
@ATTRIBUTE C76	REAL
@ATTRIBUTE C77	REAL
@ATTRIBUTE C78	REAL
@ATTRIBUTE C79	REAL
@ATTRIBUTE C80	REAL
@ATTRIBUTE C81	REAL
@ATTRIBUTE C82	REAL
@ATTRIBUTE C83	REAL
@ATTRIBUTE C84	REAL
@ATTRIBUTE C85	REAL
@ATTRIBUTE C86	REAL
@ATTRIBUTE C87	REAL
@ATTRIBUTE C88	REAL
@ATTRIBUTE C89	REAL
@ATTRIBUTE C90	REAL
@ATTRIBUTE C91	REAL
@ATTRIBUTE C92	REAL
@ATTRIBUTE C93	REAL
@ATTRIBUTE C94	REAL
@ATTRIBUTE C95	REAL
@ATTRIBUTE C96	REAL
@ATTRIBUTE C97	REAL
@ATTRIBUTE C98	REAL
@ATTRIBUTE C99	REAL
@ATTRIBUTE C100	REAL
@ATTRIBUTE C101	REAL
@ATTRIBUTE C102	REAL
@ATTRIBUTE C103	REAL
@ATTRIBUTE C104	REAL
@ATTRIBUTE C105	REAL
@ATTRIBUTE classe {corn,grain,acq,wheat,ship,money-fx,interest,earn,crude,trade}


@DATA
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.8225, 0.2017, 0, 0, 0, 0.0736, 0, 0, 0, 0, 0, 0.0068, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1088, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.175, 0, 0.0966, 0, 0, 0, 1.64, 0, 0, 0, 0, 0, 0, 0.1571, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0708, 0, 0, 0, 0, 0, 0.1839, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0887, 0.1624, 0.1335, 0, 0, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0303, 0, 0.39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0037, 0, 0, 0, 0, 0, 0, 0.0791, 0, 0, 0, 0.0525, 0.0815, 0, 0.0933, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0317, 0, 0.16, 0.1633, 7.595, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.06, 0, 0, 0, 0, 0.0388, 0, 0, 0, 0, 0.0348, 0, 0, 0, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1175, 0, 0, 0, 0.0789, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0124, 0, 0, 0, 0, 0, 0, 0.1927, 0.0507, 0, 0, 0, 0, 0, 0, 4.37, 0, 0, 0, 0, 0, 0, 0.74, 0, 0.0552, 0, 0, 0, 0.1633, 1.175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0473, 0, 0, 0, 0.523, 0, 0, 0.0936, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.11, 0, 0, 0, 0, 0, 0, 0, 0.0348, 0, 0, 0, 0, 0,acq
0, 0, 0, 0.301, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0243, 0, 0, 0, 0, 0, 0, 0, 0, 0.1463, 0, 0, 0.0103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.4833, 0, 0, 0.265, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1633, 2.195, 0, 0, 0, 0, 0, 0, 0.7864, 0, 0, 0, 0, 0, 0.095, 0, 0, 0, 0, 0, 0.053, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0519, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.194, 0, 0, 0,acq
0, 0.0839, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0161, 0, 0, 0, 0, 0.0588, 0, 0, 0, 0.85, 0, 0.0563, 0.0554, 0, 0, 3.31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0768, 0, 0, 0, 2.0675, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1417, 0, 0, 0, 0, 0.536, 0, 0, 0.0757, 0, 0.815, 0, 0, 0.582, 0, 0, 0, 0, 0, 0, 0, 0, 0.0497, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0476, 0, 0, 0, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0072, 0, 0, 0, 0, 0, 0, 0.2282, 0.0679, 0, 0.0613, 0, 0, 0, 0, 3.6133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.034, 0, 0, 0, 1.4425, 0, 0.2667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.239, 0, 0, 0, 0, 0.41, 0, 0, 0, 0, 0, 1.67, 0, 0, 0, 0, 0, 0.1711, 0, 0.2208, 0, 0, 0, 0, 0, 0, 0, 0, 0.0685, 0, 0, 0, 0,acq
0, 0, 0, 0.264, 0, 0, 0, 0, 0, 0, 0, 0.16, 0, 0, 0, 0, 2.625, 0, 0, 0, 0, 0.0736, 0, 0, 0, 0, 0, 0.0223, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.111, 0.0563, 0.1515, 0, 0, 0.7267, 0.1126, 0, 0, 0, 0.22, 0, 0.74, 0, 0, 0.0936, 0, 0, 0, 2.1725, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.033, 0.0459, 0.195, 0, 0, 0, 0, 0, 0, 0, 2.22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0869, 0, 0, 0, 0, 0.046, 0, 0, 0, 0, 0, 0, 0.194, 0, 0, 0,acq
0, 0.0457, 0, 0.712, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0303, 0, 0, 0, 0, 0, 0.3709, 0, 0, 0.1463, 0, 0, 0.014, 0, 0, 0, 0, 0, 0, 0.1136, 0, 0, 0, 0.19, 0.0662, 0, 0, 2.12, 0, 0, 0.265, 0, 0, 0, 0, 0.103, 0.1419, 0, 0, 0, 0, 0.35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1864, 0, 0, 0, 0, 0, 0.1604, 0, 0, 0, 0, 0, 0.262, 0, 0, 0, 0, 0, 0, 0.285, 0, 0, 0, 0, 0.9233, 0, 0, 0, 0.075, 0, 0, 0, 0.067, 0, 0, 0, 0,acq
0, 0.0343, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0155, 0, 0, 0, 1.11, 0, 0, 0, 0, 0, 0, 0.1125, 0.1542, 0, 0, 0.4833, 0.0363, 0, 0.265, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.805, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0739, 0, 0, 1.225, 0.1042, 0.195, 0, 0, 0, 0, 0, 0, 0, 0.285, 0, 0.1669, 0, 0, 0, 0, 0, 0, 0.075, 2.04, 0, 0, 0.1285, 0, 0, 0, 0,acq
0, 0, 0, 1.019, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.35, 0, 0, 0, 0.0122, 0, 0, 0, 0, 0, 0, 0.1136, 0.2757, 0, 0, 0, 0, 0, 0, 1.83, 0, 0, 0.265, 0, 0, 0, 0, 0, 0.0905, 0, 0, 0, 0, 3.1825, 0, 0, 0, 0, 0, 0, 0.1214, 0, 0, 0, 0, 0, 0.0773, 0.195, 0, 0, 0, 0, 0, 0, 0, 0.995, 0.1, 0, 0, 0, 0, 1.67, 0, 0, 0, 0.285, 0.0827, 0.06, 0, 0.11, 0, 0, 0, 0.0742, 0, 0, 0, 0.0312, 0, 0, 0, 0, 0,acq
0, 0.1579, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0303, 0.535, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0036, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0385, 0, 0, 0.97, 0, 0, 0, 0, 0.1714, 0, 0, 0, 0, 0.0317, 0, 0, 0.1633, 4.34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.225, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0244, 0, 0, 0.8333, 0, 0, 0, 0, 0, 0, 0.0348, 0.0335, 0, 0, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1175, 0, 0, 0, 0.0343, 0, 0, 0, 0, 0, 0.0736, 0, 0, 0, 0, 0, 0.0143, 0, 0, 0, 0, 0, 0, 0.1136, 0, 0.85, 0, 0, 0, 0, 0, 0.2433, 0.052, 0, 0, 0, 0, 0, 0, 0.19, 0.3433, 0.0436, 0, 0, 0, 0.6175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.181, 0, 0.1578, 0.1729, 0, 5.305, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.855, 0, 0.2139, 0, 0, 0, 0, 0, 0, 0.075, 1.02, 0, 0.2936, 0, 0, 0, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0546, 4.35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0207, 0, 0, 0, 0, 0, 0, 0.1136, 0, 0, 0, 0.0556, 0.1073, 0, 0, 0, 0.032, 0, 0, 0, 0, 0, 0, 0.103, 0.2295, 0, 0, 0, 0.1633, 1.64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.033, 0, 0, 0, 0, 0.141, 0, 0, 0, 0, 1.225, 0, 0, 0, 0.262, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.4167, 0, 0, 0.0584, 0.075, 0, 0, 0, 0.0675, 0, 0, 0, 0,acq
0, 0.0604, 0, 0.114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.9675, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0077, 0, 0, 0, 0, 0, 0, 0.0791, 0.0693, 0, 0, 0, 0, 0, 0, 0.4833, 0, 0, 0, 0, 0, 0, 0.74, 0, 0, 0, 0, 0, 0, 4.255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1943, 0, 0, 1.4, 0.0833, 0.275, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.06, 0, 0, 0, 0, 0.0388, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1175, 0, 0, 0, 0.1226, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0043, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.2325, 0, 0, 0, 0, 0, 0, 0.1143, 0, 0, 0, 0, 0.0661, 0, 0, 0, 0, 0, 0, 0.0383, 0, 0, 0.815, 0.1617, 0, 0, 0, 0, 0, 0.1091, 0, 0, 0, 0, 0.0717, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1279, 0, 0, 0, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.16, 0, 0, 0, 0.0243, 0, 0, 0, 0, 0, 0.1464, 0, 0, 0, 0, 0, 0.0096, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1154, 0, 0, 0.43, 0, 0, 0, 0, 0.1714, 0, 0, 0, 0.0452, 0, 0, 0, 0, 0.815, 0, 0, 0, 0, 0, 0, 0, 1.26, 0, 0, 0, 0, 0, 0, 0, 0, 0.181, 0, 0, 0, 0, 0, 0.4558, 0, 0, 0, 0, 0, 0.043, 0, 0, 0, 0, 0, 0, 0, 0.46, 0, 0, 0, 0, 0, 0, 0.0406, 0, 0, 0, 0.3361, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1623, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0081, 0, 0, 0, 0, 0, 0, 0.2282, 0.0693, 0, 0, 0, 0, 0, 0, 1.21, 0, 0, 0.265, 0, 0, 0, 0, 0, 0.1148, 0, 0, 0, 0.1633, 0.99, 0, 0, 0, 0, 0, 0, 0, 0.63, 0, 0, 0, 0, 0.1018, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2808, 0, 0, 0, 0, 0, 0.0839, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,acq
0, 0.0443, 0, 0.108, 0, 0, 0, 0, 0.2767, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0075, 0, 0, 0, 0, 0.0963, 0, 0.1573, 0.0507, 0, 0.0387, 0, 0.0385, 0, 0.0933, 0.2433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1243, 0, 0, 0, 0.38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0474, 0.0605, 0, 0, 0.222, 0, 0, 0.0717, 0, 0, 0, 0, 0, 0.554, 0, 0, 0, 0, 0.885, 0, 0, 0, 0, 0, 0.11, 0, 0, 0, 0.0742, 0, 1.02, 0, 0, 0, 0, 0, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0048, 0, 0, 0.685, 0, 0, 0, 0, 0.1364, 0, 0, 0.0563, 0, 0, 0, 1.9367, 0.0363, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.27, 0, 0, 0, 0, 0, 0, 1.7621, 0, 0, 0, 0, 0.033, 0.0473, 0, 0, 0.886, 2.341, 0, 0, 0, 0, 0.41, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.46, 0, 0, 0, 0, 0, 0.068, 0.0348, 0, 0, 0, 0.0844, 0,acq
0, 0.0668, 0, 0, 0, 0, 0, 0, 0, 0, 5.14, 0, 0.1964, 0, 0, 0, 0, 0, 0, 0, 0, 0.1482, 0, 0, 0, 0, 0, 0.0226, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1575, 0, 0, 0, 0, 0, 0, 0.265, 0, 0, 0, 0, 0.103, 0.1252, 0, 0, 0, 0.325, 2.785, 0, 0, 0, 0, 0, 0, 0.2464, 0.63, 0, 0, 0, 0, 0, 0, 0, 0, 0.09, 0, 0, 0, 0, 0, 0, 0, 8.922, 0, 0, 0, 0.0613, 0, 0, 0.285, 0, 0, 0, 0, 1.3833, 0, 0, 0, 0, 0, 0.078, 0, 0.172, 0, 0, 0, 0,acq
0, 0.0604, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9325, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0028, 0, 0, 0, 0, 0.1019, 0, 0, 0.1386, 0, 0.0497, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6175, 0, 0, 0, 0, 0, 0, 1.3264, 0, 0, 0, 0, 0, 0, 0, 0, 0.222, 1.467, 0, 0.077, 0, 0, 0.995, 0, 0, 0, 0.262, 0, 0, 0, 0, 0, 0, 0, 0.06, 0, 0, 0, 0, 0.0388, 0, 0, 0, 0, 0.1203, 0, 0, 0, 0, 0,acq
0, 0, 0, 0.842, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0817, 0, 0, 0, 0, 0, 0, 0, 0, 0.44, 0, 0, 0.006, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0442, 0, 0, 0, 0, 0.4833, 0.0891, 0, 0.265, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.181, 0, 0.0383, 0, 0, 4.08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.06, 0, 0, 0, 0, 0, 0.0821, 0.075, 0, 0.078, 0.1203, 0, 0, 0, 0, 0,acq
0, 0.0457, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0243, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0122, 0, 0, 0, 0, 0.1094, 0, 0, 0.0857, 0.85, 0, 0.1119, 0, 0, 0, 0.2433, 0.0386, 0, 1.065, 0, 0, 0, 0, 0, 0.0624, 0.2668, 0, 0.3167, 0.325, 4.2325, 0, 0, 0, 0, 0, 0, 0.1229, 0, 0, 0, 0, 0.0948, 0, 0, 0, 0.442, 0.141, 0, 0.0383, 0, 0, 0.41, 0, 0.275, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0231, 0, 0, 0, 0, 0, 0, 0.1114, 0, 0, 0, 0, 0, 0, 0, 0,acq
0, 0.1336, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0303, 0, 0, 0, 0, 0, 0.0736, 0, 0, 0, 0, 0, 0.005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0769, 0, 0, 0.2433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0391, 0, 0, 0.1633, 1.2375, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3276, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0244, 0, 0, 0, 0, 0.178, 0, 0, 0, 0, 0.0697, 0, 0, 0, 0, 0,acq
0, 0, 0, 0, 0, 4.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0483, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2022, 0, 0.0034, 0, 0, 0, 0, 0, 0, 0.2282, 0.0693, 0, 0, 0.1106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.205, 0, 0, 0, 0, 0, 0, 0.0943, 0, 0, 0, 0, 0, 0.0559, 0, 0, 0, 0, 0, 0.08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0973, 0, 0.0335, 0, 0, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0303, 0, 0, 0, 0, 0, 0, 0.7333, 0, 0, 0, 0, 0.0056, 0, 0, 0, 0, 0, 0, 0.4564, 0, 0, 0, 0, 0, 0, 0, 0.2433, 0, 0, 0, 0, 0, 0, 0, 0, 0.1857, 0, 0, 0, 0, 1.835, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0829, 0, 0, 0, 0, 0, 0, 0, 0, 0.0383, 0, 0, 1.81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0356, 0, 0, 2.08, 0, 0, 0, 0.1114, 0, 0, 0, 0, 0, 0, 0, 0,acq
0, 0.0546, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0979, 0, 0, 0.0477, 1.45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0103, 0, 0, 0, 0, 0, 0, 0.3073, 0.12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.103, 0.1148, 0.0828, 0, 0.3167, 0, 3.43, 0, 0, 0, 0, 0, 0, 0.1143, 0, 0, 0, 0, 0, 0.0473, 0, 0, 0, 0.899, 0, 0.2304, 0.1579, 0, 0.41, 0, 0.47, 0.262, 0, 0, 0, 0, 0, 0, 0, 0, 0.14, 0, 0, 2.2167, 0, 0.1164, 0.0589, 0, 0, 0, 0.0697, 0, 0, 0, 0, 0,acq
0, 0.1086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3, 0, 1.575, 0, 0.1037, 0, 0.2217, 0, 0, 0, 0.0745, 0, 0, 0.1625, 0, 0, 0.0058, 0, 0, 0, 0, 0, 1.54, 0.4564, 0, 0, 0, 0.2131, 0, 0, 0, 1.4533, 0.1457, 0, 1.325, 0, 0, 0, 0, 0, 0.1148, 0, 0.788, 0, 0, 1.5225, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.09, 0, 0.0383, 0, 0, 3.675, 0.1042, 0, 0, 0, 0, 0, 0.117, 0, 0, 0, 0, 0.0714, 0, 0, 0, 0.4383, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0.1175, 0, 0, 0, 0, 0, 0, 0, 0.1226, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.8422, 0, 0.0028, 0, 0, 0, 1.11, 0, 0, 0.35, 0, 0, 0, 0.0563, 0, 0, 0, 0.2433, 0, 0, 0.265, 0, 0, 0, 0, 0.207, 0.1662, 0, 0, 0, 0, 2.5425, 0, 0, 0, 0.284, 0, 0, 2.3543, 1.26, 0, 0, 0, 0.033, 0, 0, 0, 0, 0, 1.214, 0, 0, 0, 1.575, 0, 0.825, 1.072, 0, 0, 0, 0.1, 0, 0, 0, 0, 0.1217, 0, 0, 2.7233, 0, 0, 0, 0, 0, 0.3987, 0, 0.05, 0, 0, 0, 0,acq
0, 0.0679, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0032, 0, 0, 0, 0, 0, 0, 0.0791, 0, 0, 0, 0.0538, 0, 0, 0.0933, 0.2433, 0.0534, 0, 0, 0, 0, 0, 0, 0, 0.1548, 0.0317, 0, 0, 0, 4.3925, 0, 0, 0, 0, 0, 0, 2.44, 0, 0, 0, 0, 0, 0.095, 0, 0, 0, 0, 0, 0.1443, 0, 0, 1.4, 0, 0.275, 0, 0.262, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.02, 0, 0.0348, 0, 0, 0, 0, 0,acq
0, 0, 0, 0.114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0067, 0, 0, 0, 0, 0, 0, 0.1927, 0, 0, 0, 0.1113, 0, 0, 0, 0.6733, 0, 0, 0, 0, 0, 0, 0.74, 0.103, 0.1662, 0, 0.358, 0.3167, 0, 3.0625, 0, 0, 0, 0, 0, 0, 2.9293, 0, 0, 0, 0, 0.0661, 0, 0, 0, 0.222, 0.415, 0, 0.1604, 0, 0, 0.585, 0, 0, 0, 0, 0, 3.33, 0.05, 0, 0, 0, 0, 0.0231, 0, 0, 0.46, 0, 0, 0.1332, 0.1114, 1.02, 0.0913, 0.0558, 0.0575, 0, 0, 0, 0,acq
0, 0, 0, 0.108, 0, 0, 0, 0, 0, 0, 0, 0.1175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0026, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0525, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.4525, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.4, 0, 0, 0, 0, 0, 0, 0.1639, 0, 0, 0, 0, 0, 0, 0, 2.1233, 0, 0, 0, 0, 0, 0, 0, 0.0335, 0, 0, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0343, 0, 0, 0, 0, 0, 0.0745, 0, 0, 0, 0, 0, 0.0095, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2175, 0.0662, 0, 0, 0, 0.0377, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.06, 0, 0, 0, 0, 0, 0, 3.0157, 0, 0, 0, 0, 0, 0, 0, 0, 1.108, 2.14, 0, 0, 0.1579, 0, 0, 0.1992, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0742, 0, 1.02, 0, 0, 0, 0, 0, 0, 0,acq
