@RELATION teste

@ATTRIBUTE C0	REAL
@ATTRIBUTE C1	REAL
@ATTRIBUTE C2	REAL
@ATTRIBUTE C3	REAL
@ATTRIBUTE C4	REAL
@ATTRIBUTE C5	REAL
@ATTRIBUTE C6	REAL
@ATTRIBUTE C7	REAL
@ATTRIBUTE C8	REAL
@ATTRIBUTE C9	REAL
@ATTRIBUTE C10	REAL
@ATTRIBUTE C11	REAL
@ATTRIBUTE C12	REAL
@ATTRIBUTE C13	REAL
@ATTRIBUTE C14	REAL
@ATTRIBUTE C15	REAL
@ATTRIBUTE C16	REAL
@ATTRIBUTE C17	REAL
@ATTRIBUTE C18	REAL
@ATTRIBUTE C19	REAL
@ATTRIBUTE C20	REAL
@ATTRIBUTE C21	REAL
@ATTRIBUTE C22	REAL
@ATTRIBUTE C23	REAL
@ATTRIBUTE C24	REAL
@ATTRIBUTE C25	REAL
@ATTRIBUTE C26	REAL
@ATTRIBUTE C27	REAL
@ATTRIBUTE C28	REAL
@ATTRIBUTE C29	REAL
@ATTRIBUTE C30	REAL
@ATTRIBUTE C31	REAL
@ATTRIBUTE C32	REAL
@ATTRIBUTE C33	REAL
@ATTRIBUTE C34	REAL
@ATTRIBUTE C35	REAL
@ATTRIBUTE C36	REAL
@ATTRIBUTE C37	REAL
@ATTRIBUTE C38	REAL
@ATTRIBUTE C39	REAL
@ATTRIBUTE C40	REAL
@ATTRIBUTE C41	REAL
@ATTRIBUTE C42	REAL
@ATTRIBUTE C43	REAL
@ATTRIBUTE C44	REAL
@ATTRIBUTE C45	REAL
@ATTRIBUTE C46	REAL
@ATTRIBUTE C47	REAL
@ATTRIBUTE C48	REAL
@ATTRIBUTE C49	REAL
@ATTRIBUTE C50	REAL
@ATTRIBUTE C51	REAL
@ATTRIBUTE C52	REAL
@ATTRIBUTE C53	REAL
@ATTRIBUTE C54	REAL
@ATTRIBUTE C55	REAL
@ATTRIBUTE C56	REAL
@ATTRIBUTE C57	REAL
@ATTRIBUTE C58	REAL
@ATTRIBUTE C59	REAL
@ATTRIBUTE C60	REAL
@ATTRIBUTE C61	REAL
@ATTRIBUTE C62	REAL
@ATTRIBUTE C63	REAL
@ATTRIBUTE C64	REAL
@ATTRIBUTE C65	REAL
@ATTRIBUTE C66	REAL
@ATTRIBUTE C67	REAL
@ATTRIBUTE C68	REAL
@ATTRIBUTE C69	REAL
@ATTRIBUTE C70	REAL
@ATTRIBUTE C71	REAL
@ATTRIBUTE C72	REAL
@ATTRIBUTE C73	REAL
@ATTRIBUTE C74	REAL
@ATTRIBUTE C75	REAL
@ATTRIBUTE C76	REAL
@ATTRIBUTE C77	REAL
@ATTRIBUTE C78	REAL
@ATTRIBUTE C79	REAL
@ATTRIBUTE C80	REAL
@ATTRIBUTE C81	REAL
@ATTRIBUTE C82	REAL
@ATTRIBUTE C83	REAL
@ATTRIBUTE C84	REAL
@ATTRIBUTE C85	REAL
@ATTRIBUTE C86	REAL
@ATTRIBUTE C87	REAL
@ATTRIBUTE C88	REAL
@ATTRIBUTE C89	REAL
@ATTRIBUTE C90	REAL
@ATTRIBUTE C91	REAL
@ATTRIBUTE C92	REAL
@ATTRIBUTE C93	REAL
@ATTRIBUTE C94	REAL
@ATTRIBUTE C95	REAL
@ATTRIBUTE C96	REAL
@ATTRIBUTE C97	REAL
@ATTRIBUTE C98	REAL
@ATTRIBUTE C99	REAL
@ATTRIBUTE C100	REAL
@ATTRIBUTE C101	REAL
@ATTRIBUTE C102	REAL
@ATTRIBUTE C103	REAL
@ATTRIBUTE C104	REAL
@ATTRIBUTE C105	REAL
@ATTRIBUTE C106	REAL
@ATTRIBUTE C107	REAL
@ATTRIBUTE C108	REAL
@ATTRIBUTE C109	REAL
@ATTRIBUTE classe {corn,grain,acq,wheat,ship,money-fx,interest,earn,crude,trade}


@DATA
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0648, 0, 0, 0, 0, 0, 0, 0.2083, 0, 0, 0, 0, 0, 0.1006, 0, 0.0084, 0, 0, 0, 0, 0, 0, 0, 0, 0.0555, 0.1429, 0, 0, 0, 0.1056, 0, 0, 0, 0, 0.795, 0, 0, 0.1586, 0.44, 0, 0, 0, 0.1534, 0, 0, 0, 0.117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2529, 0, 0.95, 0, 0.886, 0, 0, 0, 0, 0, 0.1797, 0, 0.1493, 0.41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0961, 0, 7.1333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0857, 0, 0, 0, 0, 0, 0.1464, 0, 0, 0, 0, 0, 1.1775, 0, 0, 0, 0, 0.0054, 0, 0, 0, 0, 0, 0, 0.0693, 0, 0, 0.0367, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0395, 0, 0, 0.0317, 0, 0.1017, 0.0306, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9, 0, 0, 0, 0, 0, 0, 0, 0.125, 0, 0, 0.41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2529, 0, 0.078, 0, 0, 0, 0, 0, 0.152, 0, 0,acq
0.0443, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.65, 0.2343, 0, 0.0626, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.1388, 0, 0, 0, 2.65, 0.0153, 0, 0, 0.3133, 0, 0, 0, 0.0693, 0, 0.0442, 0, 0, 0, 0.202, 0, 0, 0, 0, 0, 0.265, 0, 0, 0.1541, 0, 0, 0, 0, 0.1036, 0.0351, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.222, 0, 0.181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0231, 0, 0.6833, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,acq
0.0418, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.35, 0, 0, 0, 0, 0, 0, 0.1206, 0, 0.0116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0521, 0, 0, 0, 0.0706, 0, 0, 0, 0, 0.4, 0, 0, 0.2014, 0.22, 0, 0, 0, 0.0571, 0.0313, 0, 0, 0, 0.1836, 0.14, 0.1927, 0, 0, 0, 0, 0, 0, 0.1335, 0, 0, 0, 0, 0.7817, 0, 0.4175, 0.322, 0, 0, 0, 0.059, 0, 0, 4.78, 0, 0, 1.03, 0, 0, 0, 0, 0, 0, 0, 0.0625, 0, 0, 0, 0.1114, 0, 0, 0, 0, 0.067, 0, 0, 0, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0736, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3245, 0.1986, 0, 0.0292, 0, 0.0909, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.141, 0, 0, 0, 0.1077, 0, 0, 0, 0.0708, 0, 0, 0, 0, 0.3333, 0, 0, 0, 0, 0.0244, 0, 0, 0, 0.1786, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,acq
0, 0, 0.1469, 0, 0, 0, 0, 0, 0, 0, 0, 0.2407, 0, 0.05, 0, 0, 0, 0.0745, 0.3667, 0, 0, 0, 0, 0, 0, 0, 0.0494, 0, 0.0053, 0, 0, 0, 0, 0, 0, 0, 0.85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1427, 0, 0, 0, 0, 0.0111, 0, 0, 0, 0, 0, 0.565, 0.0397, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2667, 0, 0, 0.214, 0, 0, 0, 0, 0, 0, 0.41, 0, 0, 0, 0, 0, 0.3333, 0, 0, 0, 0, 0.0592, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,acq
0, 0, 0.0975, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.22, 0, 0.0065, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0354, 0, 0, 0.202, 0, 0, 0, 0, 0, 0, 0, 0, 0.0764, 0, 0, 0, 0, 0.2289, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6733, 0, 0, 0, 0, 0, 0.41, 0, 0, 1.03, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1114, 0, 0, 0.0348, 0, 0, 0, 0, 0, 0, 0,acq
0.0443, 0, 0.2325, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0095, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.15, 0, 0.3442, 0, 0, 0, 0, 0, 0, 0.4, 0, 0, 0, 0.1986, 0, 0, 0, 0.0969, 0.1826, 0, 0, 0, 0, 0.14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.181, 0, 0, 0, 0, 0, 0.0757, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0973, 0.0312, 0, 0, 0, 0, 0, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1482, 0, 0, 0, 0, 0, 0, 0, 0, 0.0513, 0, 0.015, 0, 0.685, 0, 0, 0, 0, 0.1714, 0, 0, 0.0792, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.088, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.4141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1783, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0439, 0, 0, 0.3567, 0, 1.02, 0, 0, 1.03, 0, 0, 0, 0.0504, 0, 0,acq
0, 0, 0, 0, 0, 1.58, 0, 0, 0, 0, 0, 0, 0, 0.0656, 0, 0, 0, 0, 0, 1.35, 0.8283, 0.1321, 0, 0, 0, 0, 0, 0, 0.0071, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.193, 0.1241, 0.8814, 0, 0, 0, 0.1252, 0, 0, 0, 0, 0.4845, 0.2825, 0.298, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.3433, 0, 0.1388, 0, 0, 0, 0, 0, 0, 0, 0.995, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1286, 0, 0, 0, 0.32, 1.02, 0.0887, 0.04, 1.03, 0.067, 0, 0, 0, 0.0572, 0,acq
0, 0, 0, 0, 0.705, 0, 0, 0, 0, 0, 0, 0, 0, 0.0496, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0012, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,acq
0.0457, 0, 0.2319, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2671, 0.1425, 0, 0.0165, 0, 0, 0, 2.21, 0, 0.3, 0.0857, 0, 0.0603, 0.1092, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0738, 0, 0.1218, 0, 0, 0.0983, 0, 0.07, 0, 0, 0.4425, 0, 0, 0, 0.0437, 0, 0, 0, 0, 0, 0, 0.1782, 0, 0, 0, 0, 0, 0.442, 0.2663, 2.17, 0, 0, 0, 0.0477, 0, 0, 0.41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0361, 0, 0, 0, 0.2457, 0, 0.244, 0.0312, 0, 0, 0, 0, 0, 0.0572, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.35, 0, 0.1321, 0, 0, 0, 0, 0.0994, 0, 0.0176, 0, 0, 0, 0, 0, 0, 0.0693, 0, 0, 0.0892, 0, 0, 0, 0.1411, 0, 0, 0, 0, 0, 0, 0, 0.0327, 0.1714, 0, 0, 0, 0.1045, 0.0317, 0, 0, 0, 0.2455, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9533, 0, 0.2775, 0, 0, 0, 0, 0, 0, 0, 2.22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0539, 0, 0, 0, 0.2243, 0, 0, 0, 0, 0.05, 0, 0, 0.0548, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0857, 0, 0, 0, 0, 0, 0.1482, 0.275, 1.35, 0, 0, 0, 0, 0, 0, 0.1025, 0, 0.0022, 0, 0, 0, 0, 0, 0, 0.0693, 0, 0.0674, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.265, 0, 0, 0.1, 0, 0, 0, 0, 0.0697, 0.0387, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.499, 0, 0, 4.55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0676, 0, 0,acq
0.7757, 0, 0, 0, 0.705, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.215, 0.0186, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0738, 0, 0.2664, 0, 0, 0, 0, 0.1679, 0, 2.85, 0, 0, 0, 0, 0.089, 0, 0, 0, 0, 1.26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.035, 0, 0, 0.41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3571, 0, 0, 0.087, 0, 0.0335, 0, 0, 0, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0109, 0, 0, 0, 0, 0, 0, 0, 0, 0.0603, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0659, 0, 0, 0, 0, 0.0555, 0, 0, 0, 0, 0, 0, 0.0793, 0, 0, 0, 0, 0.63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.02, 0, 0, 0, 0, 0, 0, 0, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1179, 0, 0, 0, 0, 0, 0, 0, 1.35, 0, 0, 0, 0, 0, 0, 0, 0, 0.0035, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.035, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0248, 0, 0, 0, 0, 0, 0.14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.7633, 0, 0, 2.975, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.235, 0, 0, 0, 0, 0, 0, 0.0973, 0, 0, 0, 0, 0, 0, 0, 0,acq
0.0546, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0994, 0, 0.0117, 0, 0, 1.88, 0, 0, 0, 0, 0, 0, 0.2238, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.58, 0.2355, 0, 0, 0, 0, 0.0256, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.4141, 0, 0, 0, 0, 0, 0, 0, 0.09, 0, 0, 0, 0.1313, 0, 0.0793, 6.995, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.4771, 1.02, 0, 0, 0, 0, 0, 0, 0, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.65, 0.1179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2871, 0.0513, 0, 0.0032, 0, 0, 0, 0, 0, 0, 0.0507, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0786, 0, 0, 0, 0, 0.0415, 0.0387, 0, 0, 0, 0, 0.14, 0.0477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.442, 0, 0.283, 0, 0, 0, 0.059, 0, 0, 1.81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0356, 0, 0, 0, 0.5057, 1.02, 0, 0, 0, 0, 0, 0, 0, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0736, 0, 0, 0, 0, 0, 0, 0, 0, 0.0494, 0, 0.0013, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0983, 0, 0, 1.77, 0, 0, 0.1415, 0, 0.1241, 0, 0, 0.0317, 0, 0.0164, 0, 0, 0, 0, 0, 0.14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.195, 0.222, 0, 0.373, 0, 0, 0, 0.118, 0, 0, 1.4, 0, 0, 0, 0.526, 0, 0, 0, 0, 0, 0, 0.0356, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,acq
0.0418, 0, 0.1256, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1493, 0, 0, 0, 0, 0, 0, 0.0084, 0, 0, 0.3133, 0, 0, 0, 0, 0, 0, 0.0721, 0, 0.0933, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.27, 0.0888, 0.0351, 0, 0, 0, 0, 0, 0.0643, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.886, 0.3125, 1.925, 0, 0, 0, 0.47, 0, 0.0793, 0.41, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0244, 0, 0, 0, 0, 0, 0, 0, 0, 0.0335, 0, 0, 0, 0.0844, 0,acq
0.1825, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1025, 0, 0.0066, 0, 0, 0, 0, 0, 0, 0, 0, 0.0387, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0891, 0, 0, 0, 0, 0.1003, 0, 0, 0, 0, 0.0514, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.222, 0, 0.325, 0.4567, 0, 0, 0, 0, 0, 0.41, 0.1492, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6743, 0, 0, 0, 0, 0.0575, 0, 0, 0, 0, 0,acq
0, 0, 0, 0, 0, 3.17, 0, 0, 1.6075, 0, 0, 0.0857, 0, 0, 0, 0, 0, 0, 0, 0, 0.26, 0.1321, 0, 0, 0, 0.5729, 0.2, 0, 0.0054, 0, 0, 0, 0, 0, 0, 0.0679, 0, 0, 0.4192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1527, 0, 0, 0, 0, 0.083, 0.0317, 0, 0, 0, 0, 0.845, 0.0477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.195, 0, 0, 0.09, 0, 0, 0, 1.0667, 0, 0, 5.015, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0356, 0, 0, 0, 0.4329, 0, 0, 0, 0, 0, 0, 0, 0.0716, 0, 0,acq
0, 0, 0.1469, 0, 0, 0, 0, 0, 0, 0, 0, 0.1207, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2871, 0, 0, 0.0062, 0, 0, 0.3133, 0, 0, 0, 0, 0, 0, 0.0367, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.193, 0.0705, 0, 0, 0, 0.27, 0.026, 0.087, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.95, 0, 0, 0, 0.214, 0, 0, 0, 0.2227, 0, 0, 5.54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.04, 0, 0, 0, 0, 0, 0, 0,acq
0.1536, 0, 0.1256, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2613, 0, 0, 0.0712, 0, 0.0099, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1233, 0, 0, 0.326, 0, 0, 0, 0, 0, 0, 0, 0, 0.1177, 0, 0, 0, 0, 0.0775, 0.1038, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.26, 0, 0.1118, 0, 0, 0, 1.9, 0, 1.108, 0, 1.224, 0, 0, 0, 0, 0, 0, 0, 0.2117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0475, 0, 0, 0.18, 0.17, 0, 0, 0.0558, 0, 0, 0, 0, 0, 0, 0,acq
0.2421, 0, 0.3338, 0, 0, 0, 0, 0, 0, 0, 0, 0.355, 0, 0.1744, 1.22, 0, 0, 0, 0, 0, 0.1367, 0, 0, 0, 0, 0, 0.0712, 0, 0.0139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0792, 0, 0, 0, 0.1522, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2184, 0.0904, 0, 0, 0, 0, 0.2825, 0.1147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.319, 0, 0, 0, 0.078, 0, 0, 0, 0, 1.455, 0, 0, 0, 0.3333, 0, 0, 0, 0, 0.0683, 0, 0, 0, 0.17, 0, 0, 0, 0, 0, 0, 0, 0.1368, 0.1761, 0,acq
0, 0, 0.0694, 0, 0, 0, 0, 0, 0, 0, 0, 0.0821, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.37, 0, 0.0983, 0, 0, 0, 0, 0, 0, 0, 0.2209, 0, 0, 0, 0, 0.1534, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0676, 0, 0, 0, 0, 0, 0.222, 0, 0.231, 0, 0, 0, 0, 0, 0, 1.4, 0, 0, 0, 0.262, 0, 0.3333, 0, 0, 0, 0, 0.0364, 0, 0, 0, 0.64, 0, 0, 0, 0, 0.0575, 0, 0, 0, 0, 0,acq
0.0343, 0, 0.2431, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0035, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0354, 0, 0.0933, 0.202, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0533, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.09, 0, 0, 0.728, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.965, 0, 0, 0, 0, 0, 0.7129, 0, 0.078, 0.0812, 0, 0, 0, 0, 0, 0.0844, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0656, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0712, 0, 0.0039, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.035, 0, 0, 0, 0, 0, 0, 0, 0, 0.265, 0.0738, 0, 0.1, 0, 0, 0.0519, 0, 0.1155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9, 0, 0.222, 0, 0.274, 0, 0, 0, 0.035, 0, 0.2321, 0, 0.27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.8233, 0, 0, 1.02, 0, 0, 0, 0.05, 0, 0, 0.0676, 0.0844, 0,acq
0, 0, 0, 9.39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0736, 0, 0, 0, 0, 0, 0, 0, 0, 0.0494, 0, 0.0091, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0392, 0, 0.0933, 0, 0.6133, 0, 0, 0, 0, 0.265, 0, 0, 0.0423, 0, 0, 0, 0, 0.0426, 0, 0, 0, 0, 0, 0, 0.047, 0, 0, 0, 0, 2.52, 0, 0, 0, 0, 0, 0, 0, 0.222, 0, 0, 0, 0, 0, 0, 0, 0.075, 0, 0.25, 0, 0, 0, 0, 0.4667, 0, 0, 0, 0, 0.0244, 0, 0, 0, 0.2243, 0, 0, 0.0312, 0, 0.15, 0, 0, 0, 0.0572, 0,acq
0, 0, 0.2506, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1493, 0.335, 0, 0, 0, 0, 0, 0.0065, 0, 0, 0.36, 0, 0, 0, 0.1371, 0, 0.0387, 0.0783, 0, 0, 0, 0, 0, 0, 0, 0, 0.4, 0, 0, 0.0605, 0, 0, 0, 0, 0.062, 0.0777, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.886, 0.1325, 0, 0, 0, 0, 0.047, 0, 0, 0.41, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0244, 0, 0, 0.3567, 0.2529, 0, 0, 0.0464, 0, 0, 0, 0, 0, 0.1683, 0,acq
